Level,Code,Market,Side,ProbBin,Sample,Wins,MeanPred,HitRate,Brier,CalibrationGap
LIGA,P1,1X2,H,0.7,19,11,0.7208864568362063,0.5789473684210527,0.2657014740464567,0.14193908841515368
LIGA,P1,1X2,H,0.75,14,11,0.779048750611212,0.7857142857142857,0.16747589008842598,0.006665535103073661
LIGA,P1,1X2,H,0.8,55,46,0.8292288967421584,0.8363636363636363,0.13702374883356097,0.007134739621477926
LIGA,P1,1X2,H,0.85,80,72,0.8743223796439521,0.9,0.09064606854929823,0.025677620356047925
LIGA,P1,1X2,H,0.9,29,27,0.907309099411789,0.9310344827586207,0.06515554908714283,0.023725383346831608
LIGA,P1,OU25,O25,0.25,4,1,0.28702505065106915,0.25,0.19194066176975674,0.03702505065106915
LIGA,P1,OU25,O25,0.3,49,17,0.3287932485088963,0.3469387755102041,0.2254766273697847,0.018145527001307782
LIGA,P1,OU25,O25,0.35,151,60,0.37920463809097965,0.3973509933774834,0.2380838671149778,0.018146355286503768
LIGA,P1,OU25,O25,0.4,288,120,0.4250448574628398,0.4166666666666667,0.2445437859550614,0.008378190796173135
LIGA,P1,OU25,O25,0.45,181,91,0.47485629827746517,0.5027624309392266,0.24861938207654516,0.027906132661761396
LIGA,P1,OU25,O25,0.5,176,105,0.5238712903158694,0.5965909090909091,0.2452065103468682,0.07271961877503963
LIGA,P1,OU25,O25,0.55,123,69,0.5717770372582125,0.5609756097560976,0.24719371687941769,0.01080142750211488
LIGA,P1,OU25,O25,0.6,103,62,0.6249415939910948,0.6019417475728155,0.23924942115392572,0.022999846418279346
LIGA,P1,OU25,O25,0.65,64,46,0.6747613660560992,0.71875,0.20378353804817745,0.043988633943900846
LIGA,P1,OU25,O25,0.7,37,27,0.7200111074560195,0.7297297297297297,0.19978920744154544,0.009718622273710231
LIGA,P1,OU25,O25,0.75,13,13,0.778089182352222,1.0,0.04949285959979171,0.22191081764777798
LIGA,P1,OU25,O25,0.8,14,11,0.8193995799006359,0.7857142857142857,0.17300646001572087,0.033685294186350245
LIGA,P1,OU25,O25,0.85,1,1,0.8594362022607357,1.0,0.019758181234884806,0.1405637977392643
LIGA,P1,OU25,U25,0.15,3,0,0.17608253944766436,0.0,0.031248830677798822,0.17608253944766436
LIGA,P1,OU25,U25,0.2,16,3,0.23380113307894526,0.1875,0.15068946992378807,0.04630113307894526
LIGA,P1,OU25,U25,0.25,20,3,0.2840507241193068,0.15,0.14436523460381895,0.13405072411930682
LIGA,P1,OU25,U25,0.3,82,25,0.32939375524542247,0.3048780487804878,0.21142971057471907,0.024515706464934672
LIGA,P1,OU25,U25,0.35,93,31,0.3763190515568965,0.3333333333333333,0.22367567836120028,0.042985718223563174
LIGA,P1,OU25,U25,0.4,127,59,0.42727038165466946,0.4645669291338583,0.2503087349583864,0.03729654747918881
LIGA,P1,OU25,U25,0.45,142,56,0.4767743447281908,0.39436619718309857,0.2447351099423448,0.08240814754509224
LIGA,P1,OU25,U25,0.5,197,96,0.5247358325504632,0.4873096446700508,0.24994078477726941,0.03742618788041241
LIGA,P1,OU25,U25,0.55,281,161,0.5724953367158186,0.5729537366548043,0.2463855511672743,0.0004583999389856652
LIGA,P1,OU25,U25,0.6,184,109,0.6220154492268786,0.592391304347826,0.24179961173184356,0.029624144879052516
LIGA,P1,OU25,U25,0.65,49,32,0.6712061461914104,0.6530612244897959,0.22720217396589973,0.018144921701614525
LIGA,P1,OU25,U25,0.7,7,4,0.7159644207260355,0.5714285714285714,0.26056745977602336,0.1445358492974641
LIGA,P1,OU25,U25,0.75,3,2,0.7630824593848327,0.6666666666666666,0.23662702304182445,0.09641579271816603
LIGA,SP1,1X2,A,0.0,1,0,0.0492756358178734,0.0,0.0024280882852556877,0.0492756358178734
LIGA,SP1,1X2,A,0.05,95,5,0.07767346130100414,0.05263157894736842,0.050623034901206045,0.02504188235363572
LIGA,SP1,1X2,A,0.1,194,21,0.12539680411248535,0.10824742268041238,0.09456253291091676,0.01714938143207298
LIGA,SP1,1X2,A,0.15,269,51,0.17477344060057842,0.1895910780669145,0.15371292940385392,0.014817637466336075
LIGA,SP1,1X2,A,0.2,238,49,0.22472903271136455,0.20588235294117646,0.16355645034347108,0.018846679770188085
LIGA,SP1,1X2,A,0.25,149,41,0.2746376109837376,0.2751677852348993,0.20098651042861412,0.0005301742511616969
LIGA,SP1,1X2,A,0.3,134,36,0.3264190229121125,0.26865671641791045,0.1994945736376292,0.057762306494202054
LIGA,SP1,1X2,A,0.35,97,41,0.375272328446818,0.422680412371134,0.2449829184703023,0.047408083924316
LIGA,SP1,1X2,A,0.4,95,43,0.4247497627006395,0.45263157894736844,0.2482286738225756,0.02788181624672892
LIGA,SP1,1X2,A,0.45,77,45,0.47398838581915076,0.5844155844155844,0.2542117564462048,0.11042719859643363
LIGA,SP1,1X2,A,0.5,40,22,0.5272779742343415,0.55,0.2509767083199838,0.022722025765658516
LIGA,SP1,1X2,A,0.55,49,26,0.5716231145900765,0.5306122448979592,0.25097501419872525,0.04101086969211731
LIGA,SP1,1X2,A,0.6,25,17,0.628442631584917,0.68,0.21863562211420265,0.05155736841508307
LIGA,SP1,1X2,A,0.65,21,14,0.674316388850517,0.6666666666666666,0.22508967987651426,0.007649722183850405
LIGA,SP1,1X2,A,0.7,14,8,0.7179355290123259,0.5714285714285714,0.27115054045846215,0.14650695758375454
LIGA,SP1,1X2,A,0.75,11,9,0.7677051714925086,0.8181818181818182,0.14877801335699692,0.05047664668930962
LIGA,SP1,1X2,D,0.05,14,0,0.08818437817870342,0.0,0.007875311878146878,0.08818437817870342
LIGA,SP1,1X2,D,0.1,91,10,0.1295124806564361,0.10989010989010989,0.09678416001418517,0.019622370766326225
LIGA,SP1,1X2,D,0.15,201,35,0.17518762409957972,0.17412935323383086,0.14300759341508595,0.0010582708657488615
LIGA,SP1,1X2,D,0.2,194,40,0.22891019802661297,0.20618556701030927,0.16343199192047567,0.022724631016303704
LIGA,SP1,1X2,D,0.25,389,106,0.2782120046616965,0.27249357326478146,0.1981615282268577,0.005718431396915025
LIGA,SP1,1X2,D,0.3,554,177,0.32309348818265293,0.3194945848375451,0.21736266975764976,0.003598903345107818
LIGA,SP1,1X2,D,0.35,72,18,0.3602558965120138,0.25,0.20001981346234357,0.11025589651201378
LIGA,SP1,1X2,H,0.05,8,1,0.08307369341747756,0.125,0.11041586214459038,0.04192630658252244
LIGA,SP1,1X2,H,0.1,46,8,0.12998638645907315,0.17391304347826086,0.14405897205678983,0.043926657019187715
LIGA,SP1,1X2,H,0.15,82,14,0.1749729625454787,0.17073170731707318,0.13987497641200503,0.004241255228405516
LIGA,SP1,1X2,H,0.2,102,16,0.2241338047176388,0.1568627450980392,0.13483085793697988,0.06727105961959959
LIGA,SP1,1X2,H,0.25,97,30,0.2745418592938616,0.30927835051546393,0.21367555093794813,0.03473649122160233
LIGA,SP1,1X2,H,0.3,127,45,0.3254609659590676,0.3543307086614173,0.23055790798387144,0.02886974270234971
LIGA,SP1,1X2,H,0.35,157,51,0.3729200359470881,0.3248407643312102,0.22289970101628873,0.04807927161587794
LIGA,SP1,1X2,H,0.4,186,85,0.4270818238576977,0.45698924731182794,0.25072562846235363,0.029907423454130222
LIGA,SP1,1X2,H,0.45,156,73,0.47351308101868556,0.46794871794871795,0.25041865166020083,0.005564363069967604
LIGA,SP1,1X2,H,0.5,127,67,0.5268426103657956,0.5275590551181102,0.24963266975111834,0.0007164447523145823
LIGA,SP1,1X2,H,0.55,117,69,0.5759633361843628,0.5897435897435898,0.2398727668781823,0.013780253559226963
LIGA,SP1,1X2,H,0.6,73,46,0.6233068901248041,0.6301369863013698,0.23399256402272378,0.006830096176565714
LIGA,SP1,1X2,H,0.65,60,48,0.676566018136454,0.8,0.17097176076938678,0.12343398186354604
LIGA,SP1,1X2,H,0.7,84,69,0.7271094962661212,0.8214285714285714,0.1554065338647208,0.0943190751624502
LIGA,SP1,1X2,H,0.75,70,57,0.7708386741783834,0.8142857142857143,0.15058881391301618,0.043447040107330914
LIGA,SP1,1X2,H,0.8,13,12,0.8215449449999702,0.9230769230769231,0.08341414879319475,0.10153197807695291
LIGA,SP1,1X2,H,0.85,10,9,0.8637771761611417,0.9,0.09019415385809654,0.03622282383885833
LIGA,SP1,OU25,O25,0.2,5,2,0.23294911262487217,0.4,0.27132347922389466,0.16705088737512785
LIGA,SP1,OU25,O25,0.25,48,9,0.28212958289849643,0.1875,0.16262982091941286,0.09462958289849643
LIGA,SP1,OU25,O25,0.3,163,52,0.32560212465043564,0.31901840490797545,0.2188738292575119,0.006583719742460192
LIGA,SP1,OU25,O25,0.35,183,82,0.37689877094684215,0.44808743169398907,0.25218459458932246,0.07118866074714691
LIGA,SP1,OU25,O25,0.4,323,133,0.4252395886731825,0.4117647058823529,0.2422586252119675,0.01347488279082959
LIGA,SP1,OU25,O25,0.45,243,114,0.4755468820899062,0.4691358024691358,0.24797145208346705,0.006411079620770421
LIGA,SP1,OU25,O25,0.5,191,104,0.5246964376232286,0.5445026178010471,0.24815624295551417,0.019806180177818544
LIGA,SP1,OU25,O25,0.55,116,72,0.5705591869868806,0.6206896551724138,0.23840811197797834,0.05013046818553324
LIGA,SP1,OU25,O25,0.6,99,58,0.6245690684269014,0.5858585858585859,0.2448840697882127,0.03871048256831555
LIGA,SP1,OU25,O25,0.65,70,55,0.6733785857147769,0.7857142857142857,0.18322377837946724,0.11233569999950876
LIGA,SP1,OU25,O25,0.7,52,35,0.7265730411513114,0.6730769230769231,0.22319897472049538,0.053496118074388255
LIGA,SP1,OU25,O25,0.75,22,14,0.7673262670785626,0.6363636363636364,0.24715365578270643,0.1309626307149262
LIGA,SP1,OU25,U25,0.15,1,0,0.177774054262555,0.0,0.03160361436894585,0.177774054262555
LIGA,SP1,OU25,U25,0.2,31,13,0.2273360306934621,0.41935483870967744,0.27691337512427244,0.19201880801621535
LIGA,SP1,OU25,U25,0.25,43,13,0.27822337282914134,0.3023255813953488,0.21135108429241398,0.024102208566207484
LIGA,SP1,OU25,U25,0.3,71,18,0.3270414173595437,0.2535211267605634,0.19560339176758884,0.0735202905989803
LIGA,SP1,OU25,U25,0.35,70,27,0.37499639325577827,0.38571428571428573,0.23513173729923845,0.01071789245850746
LIGA,SP1,OU25,U25,0.4,138,58,0.4255871345721146,0.42028985507246375,0.24308968603236228,0.005297279499650864
LIGA,SP1,OU25,U25,0.45,162,69,0.47416692909663416,0.42592592592592593,0.24546849274552782,0.04824100317070823
LIGA,SP1,OU25,U25,0.5,282,144,0.5259413632790898,0.5106382978723404,0.24894762425261618,0.015303065406749417
LIGA,SP1,OU25,U25,0.55,293,165,0.5733023560168984,0.5631399317406144,0.24720320978342308,0.010162424276283999
LIGA,SP1,OU25,U25,0.6,213,130,0.6259210149992847,0.6103286384976526,0.23916307938928316,0.015592376501632033
LIGA,SP1,OU25,U25,0.65,153,105,0.6721961356995143,0.6862745098039216,0.21581134529277493,0.014078374104407265
LIGA,SP1,OU25,U25,0.7,53,38,0.7197408136533516,0.7169811320754716,0.2026429726985266,0.00275968157787998
LIGA,SP1,OU25,U25,0.75,5,5,0.7591213487862383,1.0,0.05805376445692192,0.24087865121376173
LIGA,SP2,1X2,A,0.05,23,1,0.08301110209641907,0.043478260869565216,0.043012694172135206,0.039532841226853854
LIGA,SP2,1X2,A,0.1,106,15,0.13280209594620315,0.14150943396226415,0.1201826077513006,0.008707338016060995
LIGA,SP2,1X2,A,0.15,473,79,0.17796534235908137,0.16701902748414377,0.13885597054707086,0.010946314874937607
LIGA,SP2,1X2,A,0.2,454,101,0.22443490637578256,0.22246696035242292,0.17356550952889127,0.0019679460233596457
LIGA,SP2,1X2,A,0.25,260,71,0.27407530686479115,0.27307692307692305,0.19739324148114593,0.0009983837878680957
LIGA,SP2,1X2,A,0.3,219,71,0.3256293461662104,0.3242009132420091,0.220267042993417,0.001428432924201306
LIGA,SP2,1X2,A,0.35,120,41,0.37016424640432954,0.3416666666666667,0.22410811063592673,0.02849757973766287
LIGA,SP2,1X2,A,0.4,86,41,0.4245985580150771,0.47674418604651164,0.2502918417213982,0.05214562803143452
LIGA,SP2,1X2,A,0.45,47,27,0.46740570644975565,0.574468085106383,0.2575787121240096,0.10706237865662738
LIGA,SP2,1X2,A,0.5,17,7,0.520367373211536,0.4117647058823529,0.25162311208929916,0.10860266732918311
LIGA,SP2,1X2,A,0.55,8,6,0.5696638911327362,0.75,0.2204425276226378,0.1803361088672638
LIGA,SP2,1X2,A,0.6,3,2,0.6276982011841932,0.6666666666666666,0.21940404116312098,0.03896846548247346
LIGA,SP2,1X2,A,0.65,1,0,0.681515824965306,0.0,0.46446381967814165,0.681515824965306
LIGA,SP2,1X2,A,0.7,1,1,0.742643528778943,1.0,0.06623235327935473,0.257356471221057
LIGA,SP2,1X2,D,0.1,4,2,0.14224017394870214,0.5,0.37194697402984217,0.35775982605129786
LIGA,SP2,1X2,D,0.15,68,12,0.183855888976381,0.17647058823529413,0.1431809417492528,0.00738530074108687
LIGA,SP2,1X2,D,0.2,220,48,0.23156682253524372,0.21818181818181817,0.17097135265190763,0.013385004353425545
LIGA,SP2,1X2,D,0.25,600,180,0.28075900606452964,0.3,0.21092705006875093,0.019240993935470352
LIGA,SP2,1X2,D,0.3,834,257,0.32381599289474683,0.30815347721822545,0.21363775386915068,0.015662515676521382
LIGA,SP2,1X2,D,0.35,91,31,0.3587105851513276,0.34065934065934067,0.22454259742522942,0.018051244491986917
LIGA,SP2,1X2,D,0.4,1,0,0.4016045423002422,0.0,0.16128620839618701,0.4016045423002422
LIGA,SP2,1X2,H,0.1,1,0,0.1070245851026892,0.0,0.011454261816402762,0.1070245851026892
LIGA,SP2,1X2,H,0.15,17,3,0.18668414022870342,0.17647058823529413,0.1464083316999194,0.010213551993409287
LIGA,SP2,1X2,H,0.2,77,18,0.22941933610142987,0.23376623376623376,0.1802210932279891,0.004346897664803895
LIGA,SP2,1X2,H,0.25,108,36,0.27419850388128186,0.3333333333333333,0.22481047621055053,0.05913482945205145
LIGA,SP2,1X2,H,0.3,223,74,0.3270761406290734,0.33183856502242154,0.2219376737045708,0.004762424393348119
